category_id,value
height_female,155.68
height_female,164.24
height_female,157.97
height_female,158.01
height_female,160.09
height_female,164.93
height_female,160.94
height_female,152.06
height_female,160.37
height_female,151.43
height_female,160.23
height_female,160.97
height_female,165.48
height_female,166.03
height_female,154.85
height_female,153.91
height_female,153.66
height_female,156.65
height_female,160.04
height_female,160.68
height_female,154.41
height_female,168.19
height_female,159.12
height_female,152.62
height_female,165.62
height_female,153.32
height_female,151.75
height_female,161.17
height_female,154.63
height_female,162.43
height_female,155.89
height_female,155.94
height_female,162.39
height_female,163.42
height_female,167.8
height_female,162.39
height_female,154.93
height_female,165.91
height_female,166.09
height_female,159.6
height_female,150.44
height_female,156.71
height_female,151.36
height_female,163.9
height_female,154.74
height_female,163.96
height_female,161.41
height_female,154.27
height_female,155.05
height_female,158.37
height_female,157.6
height_female,160.17
height_female,161.12
height_female,162.78
height_female,159.57
height_female,155.97
height_female,154.61
height_female,155.85
height_female,158.4
height_female,150.43
height_female,156.15
height_female,154.2
height_female,154.83
height_female,156.59
height_female,156.61
height_female,163.2
height_female,149.96
height_female,159.95
height_female,161.02
height_female,163.43
height_female,151.97
height_female,150.53
height_female,151.65
height_female,141.6
height_female,155.18
height_female,164.49
height_female,160.45
height_female,152.25
height_female,161.09
height_female,157.38
height_female,162.46
height_female,155.74
height_female,153.87
height_female,161.3
height_female,175.61
height_female,155.65
height_female,158.25
height_female,166.3
height_female,157.63
height_female,160.14
height_female,160.14
height_female,157.87
height_female,151.87
height_female,159.11
height_female,161.59
height_female,161.4
height_female,157.8
height_female,153.76
height_female,142.74
height_female,166.11
height_female,157.17
height_female,162.05
height_female,162.16
height_female,157.16
height_female,162.62
height_female,156.55
height_female,145.38
height_female,158.27
height_female,170.76
height_female,156.98
height_female,159.95
height_female,164.5
height_female,155.11
height_female,152.12
height_female,158.68
height_female,162.06
height_female,152.52
height_female,155.7
height_female,157.73
height_female,156.25
height_female,158.58
height_female,169.17
height_female,173.5
height_female,167.8
height_female,156.95
height_female,158.78
height_female,168.8
height_female,165.43
height_female,154.23
height_female,158.75
height_female,159.87
height_female,150.86
height_female,166.79
height_female,151.92
height_female,154.12
height_female,155.14
height_female,162.29
height_female,159.88
height_female,168.1
height_female,159.51
height_female,159.84
height_female,164.18
height_female,149.43
height_female,151.87
height_female,153.33
height_female,160.71
height_female,154.01
height_female,162.77
height_female,161.77
height_female,147.85
height_female,161.57
height_female,159.91
height_female,157.16
height_female,160.22
height_female,155.46
height_female,154.39
height_female,158.63
height_female,158.18
height_female,164.78
height_female,158.1
height_female,152.69
height_female,168.72
height_female,157.59
height_female,159.9
height_female,164.37
height_female,157.18
height_female,157.28
height_female,161.26
height_female,166.18
height_female,149.88
height_female,155.04
height_female,158.89
height_female,158.7
height_female,157.2
height_female,162.32
height_female,169.71
height_female,161.23
height_female,151.7
height_female,159.98
height_female,158.45
height_female,156.61
height_female,163.32
height_female,159.65
height_female,157.47
height_female,154.38
height_female,158.07
height_female,151.75
height_female,158.21
height_female,168.59
height_female,166.89
height_female,152.3
height_female,157.74
height_female,155.74
height_female,155.95
height_female,160.82
height_female,154.31
height_female,146.23
height_female,145.76
height_female,154.35
height_female,154.82
height_female,156.97
height_female,158.81
height_female,155.01
height_female,158.46
height_female,158.52
height_female,149.9
height_female,156.64
height_female,154.19
height_female,155.1
height_female,158.27
height_female,160.55
height_female,157.35
height_female,151.44
height_female,152.99
height_female,158.6
height_female,161.39
height_female,154.44
height_female,155.06
height_female,155.34
height_female,159.52
height_female,163.68
height_female,157.98
height_female,161.49
height_female,163.69
height_female,154.01
height_female,161.33
height_female,152.29
height_female,163.65
height_female,161.7
height_female,165.33
height_female,151.71
height_female,155.65
height_female,148.69
height_female,161.12
height_female,160.69
height_female,148.58
height_female,160.59
height_female,158.91
height_female,162.11
height_female,159.19
height_female,161.24
height_female,163.81
height_female,156.06
height_female,165.52
height_female,152.2
height_female,159.03
height_female,158.17
height_female,155.72
height_female,167.99
height_female,145.52
height_female,159.69
height_female,160.26
height_female,153.12
height_female,161.71
height_female,157.32
height_female,164.03
height_female,156.12
height_female,154.73
height_female,163.59
height_female,150.15
height_female,153.14
height_female,157.52
height_female,161.11
height_female,157.93
height_female,150.72
height_female,158.41
height_female,159.54
height_female,155.01
height_female,156.11
height_female,153.7
height_female,156.48
height_female,163.87
height_female,170.85
height_female,158.44
height_female,160.6
height_female,157.02
height_female,156.21
height_female,161.83
height_female,153.93
height_female,162.76
height_female,167.63
height_female,153.07
height_female,162.09
height_female,158.49
height_female,166.34
height_female,151.94
height_female,153.53
height_female,153.27
height_female,156.34
height_female,155.84
height_female,158.67
height_female,152.86
height_female,154.06
height_female,163.53
height_female,157.3
height_female,153.34
height_female,151.96
height_female,160.72
height_female,154.77
height_female,155.6
height_female,161.7
height_female,165.38
height_female,149.02
height_female,160.89
height_female,162.89
height_female,165.13
height_female,161.9
height_female,153.13
height_female,148.95
height_female,157.47
height_female,153.48
height_female,165.13
height_female,158.96
height_female,166.33
height_female,165.11
height_female,159.51
height_female,155.99
height_female,164.75
height_female,155.97
height_female,148.75
height_female,162.65
height_female,158.11
height_female,162.73
height_female,151.58
height_female,157.05
height_female,159.37
height_female,158.53
height_female,150.05
height_female,155.62
height_female,157.29
height_female,160.36
height_female,157.63
height_female,154.7
height_female,151.37
height_female,167.31
height_female,158.42
height_female,171.37
height_female,158.74
height_female,154
height_female,159.63
height_female,157.26
height_female,155.35
height_female,161.61
height_female,160.94
height_female,154.21
height_female,155.92
height_female,154.44
height_female,163.27
height_female,157.62
height_female,154.62
height_female,152.24
height_female,150.07
height_female,163.63
height_female,161.2
height_female,161.82
height_female,160.59
height_female,152.14
height_female,158.92
height_female,160.64
height_female,157.32
height_female,166.33
height_female,163.54
height_female,163.55
height_female,161.43
height_female,154.95
height_female,164.53
height_female,153.51
height_female,161.75
height_female,158.29
height_female,168.04
height_female,154.1
height_female,164.05
height_female,163.35
height_female,142.72
height_female,159.47
height_female,158.29
height_female,155.4
height_female,154.06
height_female,161.16
height_female,159.84
height_female,153.84
height_female,157.63
height_female,148.36
height_female,178.17
height_female,158.18
height_female,165.29
height_female,164.82
height_female,149.94
height_female,158.31
height_female,157.3
height_female,155
height_female,146.1
height_female,154.82
height_female,155.24
height_female,156.9
height_female,158.72
height_female,157.98
height_female,160.35
height_female,157.9
height_female,158.57
height_female,144.31
height_female,154.56
height_female,155.02
height_female,166.52
height_female,153.75
height_female,157.88
height_female,160.2
height_female,156.47
height_female,159.44
height_female,163.25
height_female,154.17
height_female,154.54
height_female,169.74
height_female,168.45
height_female,162.06
height_female,156.67
height_female,156.21
height_female,144.09
height_female,165.03
height_female,151.43
height_female,164.12
height_female,160.51
height_female,154.48
height_female,157.37
height_female,158.82
height_female,155.08
height_female,161.29
height_female,159.75
height_female,159.52
height_female,161.75
height_female,153.51
height_female,155.48
height_female,160.78
height_female,155.6
height_female,149.54
height_female,167.22
height_female,150.13
height_female,166.68
height_female,161.1
height_female,159.05
height_female,155.83
height_female,153.81
height_female,164.74
height_female,161.97
height_female,166.25
height_female,161.29
height_female,158.4
height_female,162.82
height_female,158.71
height_female,160.3
height_female,146.99
height_female,147.53
height_female,160.85
height_female,154.27
height_female,161.37
height_female,150.06
height_female,150.3
height_female,163.37
height_female,158.61
height_female,162.87
height_female,155.15
height_female,158.65
height_female,159.46
height_female,158.89
height_female,171.68
height_female,160.37
height_female,160.37
height_female,151.23
height_female,155.38
height_female,152.55
height_female,159.76
height_female,159.78
height_female,157.28
height_female,159.05
height_female,158.69
height_female,156.54
height_female,164.98
height_female,161.69
height_female,149.96
height_female,161.77
height_female,154.79
height_female,149.59
height_female,155.95
height_female,158.74
height_female,153.1
height_female,162.94
height_female,146.69
height_female,157.59
height_female,158.73
height_female,166.84
height_female,160.03
height_female,157.35
height_female,162.38
height_female,154.94
height_female,160.27
height_female,153.46
height_female,159.39
height_female,169.63
height_female,155.74
height_female,154.76
height_female,152.48
height_female,160.62
height_female,156.09
height_female,159.37
height_female,161.64
height_female,153.79
height_female,152.95
height_female,152.37
height_female,167.67
height_female,163.21
height_female,164.46
height_female,154.12
height_female,159.22
height_female,159.27
height_female,160.18
height_female,161.95
height_female,164.65
height_female,165.33
height_female,159.31
height_female,159.21
height_female,158.44
height_female,154.42
height_female,160.99
height_female,160.75
height_female,155.81
height_female,156.81
height_female,153.49
height_female,163.51
height_female,161.63
height_female,153.53
height_female,156.65
height_female,161.72
height_female,158.39
height_female,165.86
height_female,147.17
height_female,159.1
height_female,160.48
height_female,145.27
height_female,156.59
height_female,166.1
height_female,164.85
height_female,164.11
height_female,155.2
height_female,157.42
height_female,163.88
height_female,157.72
height_female,166.55
height_female,158.23
height_female,152.66
height_female,151.99
height_female,154.83
height_female,159.6
height_female,161.19
height_female,161.53
height_female,155.85
height_female,164.16
height_female,161.95
height_female,151.13
height_female,156.66
height_female,158.06
height_female,163.04
height_female,161.71
height_female,159.93
height_female,155.77
height_female,161.85
height_female,156.84
height_female,168.09
height_female,166.33
height_female,157.75
height_female,161.45
height_female,155.48
height_female,158.71
height_female,154.16
height_female,158.94
height_female,160.09
height_female,155.58
height_female,173.76
height_female,162.14
height_female,159.21
height_female,156.98
height_female,170.85
height_female,156.11
height_female,166.96
height_female,162.84
height_female,157.44
height_female,159.72
height_female,155.87
height_female,160.29
height_female,160.96
height_female,161.57
height_female,154.83
height_female,165.38
height_female,158.88
height_female,168.27
height_female,158.84
height_female,163.45
height_female,157.38
height_female,161.29
height_female,162.02
height_female,163.3
height_female,160.24
height_female,161.78
height_female,162.54
height_female,163.24
height_female,165.77
height_female,163.4
height_female,162.08
height_female,153.65
height_female,157.64
height_female,163.65
height_female,165.01
height_female,171.53
height_female,152.14
height_female,161.8
height_female,165.61
height_female,165.42
height_female,154.71
height_female,171.05
height_female,160.47
height_female,158.31
height_female,162.73
height_female,160.2
height_female,162.41
height_female,166.23
height_female,167.55
height_female,157.89
height_female,155.01
height_female,158.01
height_female,157.92
height_female,162
height_female,156.5
height_female,167.07
height_female,163.67
height_female,161.81
height_female,151.74
height_female,150.76
height_female,154.08
height_female,157.07
height_female,160.07
height_female,165.89
height_female,166.52
height_female,158.84
height_female,170.72
height_female,155.3
height_female,157.31
height_female,164.25
height_female,151.87
height_female,154.25
height_female,154.37
height_female,153.36
height_female,153.22
height_female,151
height_female,150
height_female,161.94
height_female,166.19
height_female,162
height_female,157.44
height_female,149.26
height_female,163.4
height_female,167.78
height_female,156.7
height_female,164.57
height_female,164.22
height_female,164.1
height_female,162.18
height_female,157.45
height_female,163.39
height_female,161.46
height_female,166.88
height_female,154.99
height_female,152.81
height_female,168.05
height_female,163.59
height_female,172.04
height_female,157.65
height_female,156.19
height_female,161.1
height_female,162.96
height_female,146.91
height_female,156.49
height_female,156.99
height_female,152.84
height_female,163.34
height_female,148.52
height_female,164
height_female,154.11
height_female,161.57
height_female,161.45
height_female,151.4
height_female,158.33
height_female,149.87
height_female,155.67
height_female,150.31
height_female,152.52
height_female,157.86
height_female,159.69
height_female,160.89
height_female,154.32
height_female,163.64
height_female,155.38
height_female,163.52
height_female,169.17
height_female,164.99
height_female,150.64
height_female,166.67
height_female,155.95
height_female,163.72
height_female,158.88
height_female,167.86
height_female,150.29
height_female,161.25
height_female,155.64
height_female,154.87
height_female,162.16
height_female,157.7
height_female,152.71
height_female,165.31
height_female,156.99
height_female,155.64
height_female,161.31
height_female,161.96
height_female,158.29
height_female,161.27
height_female,158.91
height_female,156.63
height_female,156.3
height_female,160.16
height_female,155.87
height_female,154.68
height_female,155.16
height_female,154.32
height_female,156.41
height_female,161.31
height_female,164.95
height_female,161.67
height_female,160.35
height_female,163.46
height_female,162.79
height_female,157.81
height_female,157.42
height_female,160.32
height_female,160.7
height_female,161.9
height_female,165.38
height_female,150.89
height_female,149.02
height_female,158.18
height_female,159.14
height_female,162.69
height_female,165.51
height_female,156.08
height_female,165.39
height_female,148.03
height_female,158.1
height_female,163.44
height_female,150.04
height_female,162.66
height_female,157.35
height_female,157.81
height_female,153.99
height_female,155.78
height_female,156.57
height_female,161.04
height_female,161.15
height_female,145.7
height_female,157.57
height_female,166.72
height_female,165.48
height_female,165.21
height_female,154.8
height_female,156.73
height_female,156.68
height_female,162.19
height_female,155.65
height_female,158.42
height_female,154.29
height_female,157.95
height_female,154.85
height_female,161.53
height_female,155.58
height_female,157.55
height_female,161.89
height_female,162.33
height_female,161.14
height_female,159.18
height_female,159.53
height_female,157.81
height_female,162.71
height_female,157.36
height_female,163.31
height_female,147.48
height_female,162.95
height_female,149.94
height_female,157.17
height_female,170.59
height_female,159.64
height_female,160.45
height_female,155.84
height_female,157.52
height_female,161.43
height_female,156.07
height_female,161.07
height_female,164.52
height_female,162.98
height_female,152.92
height_female,151.78
height_female,162.33
height_female,148.58
height_female,165.84
height_female,151.02
height_female,158.73
height_female,161.37
height_female,166.32
height_female,159.2
height_female,168.87
height_female,169.72
height_female,157.69
height_female,152.92
height_female,166.23
height_female,152.55
height_female,172.95
height_female,154.6
height_female,169.32
height_female,158.63
height_female,156.32
height_female,150.26
height_female,155.52
height_female,157.87
height_female,162.85
height_female,159.08
height_female,163.89
height_female,156.88
height_female,156.69
height_female,158.67
height_female,160.21
height_female,162.12
height_female,154.28
height_female,162.04
height_female,160.21
height_female,158.16
height_female,149.9
height_female,163.77
height_female,169.19
height_female,152.27
height_female,151.65
height_female,152.23
height_female,157.22
height_female,160.9
height_female,155.88
height_female,155
height_female,154.8
height_female,165.39
height_female,164.26
height_female,151.08
height_female,157.41
height_female,150.75
height_female,159.91
height_female,162.09
height_female,153.81
height_female,157.02
height_female,158.96
height_female,154.1
height_female,160.97
height_female,160.37
height_female,152.25
height_female,151.89
height_female,162.85
height_female,161.57
height_female,154.92
height_female,156.59
height_female,167.96
height_female,153.71
height_female,160.57
height_female,156.98
height_female,164.42
height_female,153.51
height_female,158.5
height_female,162.08
height_female,163.97
height_female,163.54
height_female,164.97
height_female,152.8
height_female,158.92
height_female,165.36
height_female,158.15
height_female,153.07
height_female,159.62
height_female,162.86
height_female,154.72
height_female,158.32
height_female,153.19
height_female,163.95
height_female,157.07
height_female,172.82
height_female,163.83
height_female,152.62
height_female,160.11
height_female,157.65
height_female,149.05
height_female,161.47
height_female,165.9
height_female,159.97
height_female,166.96
height_female,151.63
height_female,159.87
height_female,156.87
height_female,153.53
height_female,156
height_female,154.19
height_female,162.5
height_female,163.34
height_female,162.26
height_female,159.13
height_female,163.89
height_female,169.37
height_female,163.28
height_female,161.11
height_female,156.02
height_female,151.84
height_female,165.43
height_female,149.52
height_female,154.88
height_female,148.03
height_female,166.27
height_female,170.86
height_female,158.98
height_female,163.6
height_female,160.51
height_female,168.56
height_female,161.34
height_female,154.42
height_female,161.1
height_female,155.43
height_female,161.62
height_female,178.75
height_female,161.06
height_female,157.68
height_female,158.88
height_female,155.41
height_female,160.45
height_female,159.5
weight_male,66.75
weight_male,59.63
weight_male,70.48
weight_male,56.92
weight_male,53.59
weight_male,50.02
weight_male,79.92
weight_male,71.6
weight_male,71.71
weight_male,64.16
weight_male,85.12
weight_male,71.51
weight_male,64.64
weight_male,67.02
weight_male,43.15
weight_male,68.25
weight_male,71.13
weight_male,54.86
weight_male,69.28
weight_male,75.09
weight_male,63.73
weight_male,64.24
weight_male,60.96
weight_male,47.53
weight_male,68.73
weight_male,76.93
weight_male,66.48
weight_male,73.2
weight_male,53.61
weight_male,63.95
weight_male,87.79
weight_male,70.54
weight_male,67.04
weight_male,87.03
weight_male,66.68
weight_male,65.39
weight_male,77.81
weight_male,58.38
weight_male,73.08
weight_male,64.5
weight_male,74.95
weight_male,68.27
weight_male,66.83
weight_male,62.38
weight_male,90.55
weight_male,79.07
weight_male,58.28
weight_male,76.45
weight_male,75.22
weight_male,73.04
weight_male,76.67
weight_male,57.8
weight_male,62.78
weight_male,56.05
weight_male,50.61
weight_male,76.29
weight_male,67.07
weight_male,78.12
weight_male,71.78
weight_male,57.9
weight_male,62.94
weight_male,74.04
weight_male,66.45
weight_male,92.3
weight_male,54.59
weight_male,60.22
weight_male,69.75
weight_male,68.67
weight_male,82.94
weight_male,59.97
weight_male,66.27
weight_male,75.15
weight_male,70
weight_male,69.48
weight_male,76.02
weight_male,59.29
weight_male,96.3
weight_male,68.21
weight_male,60.61
weight_male,68.33
weight_male,62.56
weight_male,57.22
weight_male,53.64
weight_male,69.93
weight_male,54.27
weight_male,70.72
weight_male,75.5
weight_male,66.8
weight_male,62.02
weight_male,70.46
weight_male,65.02
weight_male,69.54
weight_male,71.26
weight_male,79.11
weight_male,83.23
weight_male,75.42
weight_male,64.77
weight_male,64.3
weight_male,70.57
weight_male,79.71
weight_male,85.19
weight_male,67.42
weight_male,69.86
weight_male,70.52
weight_male,84.76
weight_male,54.85
weight_male,65.31
weight_male,64.92
weight_male,80.17
weight_male,66.91
weight_male,74.81
weight_male,73.05
weight_male,74.3
weight_male,63.34
weight_male,58.43
weight_male,62.17
weight_male,59.31
weight_male,65.31
weight_male,57.42
weight_male,81.2
weight_male,78.96
weight_male,68.04
weight_male,67.84
weight_male,77.26
weight_male,58.66
weight_male,57.27
weight_male,80.39
weight_male,72.65
weight_male,72.51
weight_male,78.45
weight_male,60.8
weight_male,47.84
weight_male,61.69
weight_male,63.88
weight_male,77.9
weight_male,52.74
weight_male,74.43
weight_male,76.85
weight_male,59.44
weight_male,73.61
weight_male,82.14
weight_male,54.98
weight_male,78.05
weight_male,66.26
weight_male,46.29
weight_male,65.85
weight_male,64.6
weight_male,62.39
weight_male,57.54
weight_male,79.79
weight_male,59.34
weight_male,90.35
weight_male,63.92
weight_male,66.17
weight_male,78.66
weight_male,72.71
weight_male,66.24
weight_male,71.59
weight_male,57.41
weight_male,51.44
weight_male,66.8
weight_male,59.5
weight_male,81.54
weight_male,77.07
weight_male,58.52
weight_male,70.71
weight_male,53.66
weight_male,57.37
weight_male,49.76
weight_male,66.33
weight_male,59.65
weight_male,57.04
weight_male,56.25
weight_male,72.04
weight_male,57.52
weight_male,80.95
weight_male,61.65
weight_male,68.26
weight_male,61.83
weight_male,86.54
weight_male,62.6
weight_male,69.75
weight_male,67.01
weight_male,67.26
weight_male,61.47
weight_male,59.43
weight_male,61.05
weight_male,57.15
weight_male,82.64
weight_male,72.93
weight_male,80.37
weight_male,50.53
weight_male,52.65
weight_male,78.33
weight_male,76.99
weight_male,63.98
weight_male,69.01
weight_male,54.59
weight_male,80.35
weight_male,73.1
weight_male,64.92
weight_male,80.95
weight_male,60.7
weight_male,57.05
weight_male,69.11
weight_male,66.82
weight_male,70.52
weight_male,45.16
weight_male,79.76
weight_male,54.28
weight_male,47
weight_male,61.9
weight_male,60.45
weight_male,85.58
weight_male,68.76
weight_male,63.66
weight_male,65.37
weight_male,60.76
weight_male,57.82
weight_male,83.4
weight_male,53.06
weight_male,72.63
weight_male,50.48
weight_male,73.81
weight_male,65.49
weight_male,66.95
weight_male,71.4
weight_male,84.96
weight_male,63.63
weight_male,57.67
weight_male,92.4
weight_male,78.91
weight_male,58.68
weight_male,73.08
weight_male,70.89
weight_male,71.23
weight_male,70.46
weight_male,65.7
weight_male,66.96
weight_male,60.56
weight_male,63.07
weight_male,94.38
weight_male,76.68
weight_male,58.94
weight_male,62.2
weight_male,65.43
weight_male,53.98
weight_male,74.43
weight_male,63.29
weight_male,77.48
weight_male,67.34
weight_male,48.61
weight_male,62.11
weight_male,81.08
weight_male,88.08
weight_male,75.99
weight_male,78.39
weight_male,78.43
weight_male,68.82
weight_male,79.2
weight_male,55.38
weight_male,76.4
weight_male,58.2
weight_male,56.07
weight_male,63.53
weight_male,89.15
weight_male,46.06
weight_male,77.48
weight_male,63.64
weight_male,54.61
weight_male,51.97
weight_male,74.44
weight_male,58.77
weight_male,60.34
weight_male,63.27
weight_male,63.83
weight_male,67.15
weight_male,80.1
weight_male,78.66
weight_male,66.05
weight_male,74.04
weight_male,63.56
weight_male,56.73
weight_male,71.4
weight_male,67.12
weight_male,70.98
weight_male,56.54
weight_male,60.06
weight_male,67.65
weight_male,68.07
weight_male,66.88
weight_male,63.77
weight_male,72.43
weight_male,53.21
weight_male,54.91
weight_male,64.27
weight_male,77.71
weight_male,76.47
weight_male,67.94
weight_male,67.78
weight_male,64.62
weight_male,82.36
weight_male,65.66
weight_male,72.46
weight_male,71.16
weight_male,72.54
weight_male,66.93
weight_male,66.16
weight_male,80.7
weight_male,64.62
weight_male,60.03
weight_male,53.68
weight_male,73.24
weight_male,66.87
weight_male,84.88
weight_male,69.27
weight_male,78.08
weight_male,87.8
weight_male,71.02
weight_male,71.96
weight_male,60.32
weight_male,66.1
weight_male,75.64
weight_male,76.02
weight_male,66.1
weight_male,66.91
weight_male,72.1
weight_male,58.41
weight_male,50.59
weight_male,72.77
weight_male,55.92
weight_male,74
weight_male,48.48
weight_male,56.46
weight_male,76.15
weight_male,64.8
weight_male,67.51
weight_male,73.58
weight_male,80.46
weight_male,56.88
weight_male,61.47
weight_male,72.09
weight_male,73.58
weight_male,53.51
weight_male,69.62
weight_male,56.9
weight_male,55.82
weight_male,73.4
weight_male,85.65
weight_male,82.12
weight_male,72.1
weight_male,67.11
weight_male,61.06
weight_male,67.36
weight_male,75.4
weight_male,60.24
weight_male,74.32
weight_male,55.17
weight_male,56.92
weight_male,73.11
weight_male,50.9
weight_male,54.8
weight_male,61.78
weight_male,55.55
weight_male,68.15
weight_male,74.47
weight_male,92.24
weight_male,80.47
weight_male,82.42
weight_male,75.18
weight_male,81.94
weight_male,59.34
weight_male,65.07
weight_male,77.13
weight_male,71.57
weight_male,67.97
weight_male,79.89
weight_male,78.27
weight_male,85.38
weight_male,70.47
weight_male,64.63
weight_male,72.53
weight_male,65.74
weight_male,57.79
weight_male,61.03
weight_male,46.07
weight_male,63.02
weight_male,73.06
weight_male,66.6
weight_male,49.42
weight_male,51.63
weight_male,57.3
weight_male,71.44
weight_male,57.88
weight_male,73.31
weight_male,70.04
weight_male,73.43
weight_male,56.75
weight_male,76.02
weight_male,57.77
weight_male,63.9
weight_male,46.07
weight_male,54.08
weight_male,58.95
weight_male,79.7
weight_male,75.58
weight_male,78.05
weight_male,85.27
weight_male,96.97
weight_male,62.41
weight_male,49.24
weight_male,47.98
weight_male,54.35
weight_male,57.09
weight_male,41.76
weight_male,68.76
weight_male,75.02
weight_male,67.93
weight_male,65.18
weight_male,60.27
weight_male,78.53
weight_male,64.9
weight_male,57.49
weight_male,68.35
weight_male,58.71
weight_male,89.59
weight_male,51.56
weight_male,80.27
weight_male,64.63
weight_male,56.56
weight_male,70.36
weight_male,56.5
weight_male,70.1
weight_male,71.24
weight_male,74.12
weight_male,57.26
weight_male,49.84
weight_male,66.35
weight_male,74.61
weight_male,73.36
weight_male,62.17
weight_male,68.74
weight_male,59.56
weight_male,76.38
weight_male,60.41
weight_male,77.71
weight_male,60.34
weight_male,83.63
weight_male,65.22
weight_male,52.62
weight_male,67.03
weight_male,84.93
weight_male,71.39
weight_male,56.84
weight_male,73.58
weight_male,73.06
weight_male,56.45
weight_male,65.29
weight_male,69.8
weight_male,61.68
weight_male,55.31
weight_male,75.42
weight_male,59.75
weight_male,59.02
weight_male,49.73
weight_male,70.58
weight_male,65.57
weight_male,64.97
weight_male,68.07
weight_male,51.26
weight_male,71.6
weight_male,79.54
weight_male,49.46
weight_male,60.06
weight_male,90.5
weight_male,57.6
weight_male,62.41
weight_male,56.13
weight_male,63.25
weight_male,65.76
weight_male,84.72
weight_male,58.37
weight_male,65.73
weight_male,72.37
weight_male,67.78
weight_male,70.6
weight_male,63.23
weight_male,72.85
weight_male,49.52
weight_male,66.6
weight_male,77.29
weight_male,51.1
weight_male,73.86
weight_male,63.97
weight_male,76.59
weight_male,71.2
weight_male,62.84
weight_male,64.57
weight_male,73.09
weight_male,67.17
weight_male,66.96
weight_male,69.27
weight_male,57.39
weight_male,65.67
weight_male,58.6
weight_male,63.11
weight_male,80.73
weight_male,57.36
weight_male,87.63
weight_male,62.66
weight_male,52.09
weight_male,71.45
weight_male,60.2
weight_male,71.08
weight_male,66.09
weight_male,71.58
weight_male,54.44
weight_male,75.12
weight_male,59.7
weight_male,75.56
weight_male,75.89
weight_male,58.39
weight_male,73.84
weight_male,77.03
weight_male,72.54
weight_male,66.72
weight_male,67.57
weight_male,63.83
weight_male,68.75
weight_male,51.93
weight_male,64.63
weight_male,64.66
weight_male,57.92
weight_male,56.12
weight_male,83.46
weight_male,58.61
weight_male,61.62
weight_male,63.94
weight_male,70.06
weight_male,63.1
weight_male,58.36
weight_male,61.12
weight_male,61.27
weight_male,66.39
weight_male,78.94
weight_male,64.39
weight_male,62.16
weight_male,88.14
weight_male,78.08
weight_male,64.36
weight_male,75.14
weight_male,57.37
weight_male,95.62
weight_male,79.39
weight_male,37.81
weight_male,63.03
weight_male,84.95
weight_male,65.78
weight_male,74.96
weight_male,87.7
weight_male,64.26
weight_male,78.67
weight_male,73.58
weight_male,91
weight_male,57.6
weight_male,79.26
weight_male,54.86
weight_male,53.15
weight_male,76.29
weight_male,79.13
weight_male,83.27
weight_male,79.08
weight_male,64.85
weight_male,63.46
weight_male,55.27
weight_male,74.03
weight_male,85.14
weight_male,52.33
weight_male,83.95
weight_male,79.66
weight_male,59.94
weight_male,68.56
weight_male,79.23
weight_male,73.29
weight_male,79.53
weight_male,56.02
weight_male,56.1
weight_male,64.61
weight_male,55.6
weight_male,68.85
weight_male,63.71
weight_male,70.09
weight_male,62.52
weight_male,76.29
weight_male,84.73
weight_male,71.73
weight_male,58.34
weight_male,78.14
weight_male,65.08
weight_male,75.16
weight_male,44.81
weight_male,68.38
weight_male,73.02
weight_male,90.94
weight_male,61.25
weight_male,70.02
weight_male,59.37
weight_male,80.92
weight_male,59.16
weight_male,54.09
weight_male,69.29
weight_male,55.87
weight_male,67.16
weight_male,80.44
weight_male,76.06
weight_male,69.85
weight_male,58.26
weight_male,72.22
weight_male,67.33
weight_male,58.46
weight_male,63.7
weight_male,72.84
weight_male,54.71
weight_male,50.07
weight_male,76.98
weight_male,66.19
weight_male,58.5
weight_male,66.72
weight_male,51.24
weight_male,45.52
weight_male,66.21
weight_male,62.8
weight_male,73.09
weight_male,71.49
weight_male,52.11
weight_male,67.67
weight_male,55.04
weight_male,65.3
weight_male,57.93
weight_male,77.37
weight_male,79.92
weight_male,85.93
weight_male,64.48
weight_male,78.03
weight_male,69.56
weight_male,63.34
weight_male,80.38
weight_male,75.97
weight_male,63.11
weight_male,66.89
weight_male,71.34
weight_male,63.86
weight_male,63.01
weight_male,68.99
weight_male,65.29
weight_male,73.61
weight_male,83.37
weight_male,62.76
weight_male,50.44
weight_male,64.86
weight_male,77.44
weight_male,60.13
weight_male,43.36
weight_male,83.34
weight_male,75.08
weight_male,76.44
weight_male,61.88
weight_male,47.43
weight_male,62.74
weight_male,63.55
weight_male,66.71
weight_male,56.06
weight_male,72.16
weight_male,87.89
weight_male,73.54
weight_male,59.79
weight_male,72.22
weight_male,85.4
weight_male,61.3
weight_male,88.85
weight_male,61.93
weight_male,78.5
weight_male,60.22
weight_male,68.21
weight_male,55.92
weight_male,75.34
weight_male,78.38
weight_male,49.56
weight_male,73.54
weight_male,71.7
weight_male,54.56
weight_male,80.03
weight_male,69.76
weight_male,81.84
weight_male,59.92
weight_male,50.68
weight_male,79.1
weight_male,63.41
weight_male,49.94
weight_male,71.21
weight_male,72.18
weight_male,82.08
weight_male,66.47
weight_male,72.22
weight_male,67.46
weight_male,64.4
weight_male,89.89
weight_male,54.77
weight_male,64.52
weight_male,87.85
weight_male,65.11
weight_male,59.41
weight_male,70.64
weight_male,69.23
weight_male,64.83
weight_male,58.84
weight_male,63.5
weight_male,84.99
weight_male,48.55
weight_male,70.63
weight_male,70.64
